"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.77043177830051e-11,1.11245280491003,0.478,0.178,1.19876180156913e-06,"36","Aopep"
4.80374239156233e-11,1.27012236001561,0.422,0.157,1.2071324255757e-06,"36","Mpp6"
5.1333891262184e-11,0.891990780505097,0.671,0.361,1.28996935352742e-06,"36","Gspt1"
5.60718489616299e-11,0.718612129943606,0.81,0.454,1.4090294925568e-06,"36","Smc3"
5.74755075059576e-11,1.28080890998334,0.398,0.137,1.44430202811721e-06,"36","Ruvbl1"
6.08940369002788e-11,0.738901426853873,0.699,0.412,1.53020625326711e-06,"36","Cct7"
6.7880558490596e-11,1.02737953060656,0.28,0.12,1.70577055431019e-06,"36","Ankib1"
6.89702416060296e-11,0.562291878831557,0.661,0.335,1.73315320131792e-06,"36","Hjurp"
6.96761904783351e-11,1.09522333529204,0.526,0.225,1.75089299053008e-06,"36","Commd3"
7.00201288019509e-11,1.14380377757308,0.349,0.079,1.75953581666422e-06,"36","Slamf7"
7.71512131755888e-11,0.919298145953955,0.74,0.392,1.93873283588937e-06,"36","Etfb"
8.11474536061511e-11,0.73143034169599,0.709,0.412,2.03915436166897e-06,"36","Tmem167"
8.1278552213371e-11,1.15371858518449,0.433,0.184,2.0424487385698e-06,"36","Cmc1"
8.45386722754339e-11,1.28169524682236,0.287,0.102,2.12437229560938e-06,"36","Snd1"
8.62258022327491e-11,0.767855962638841,0.343,0.115,2.16676818430675e-06,"36","Otulinl"
8.92406193275986e-11,1.56100205994577,0.298,0.078,2.24252752308322e-06,"36","Cdk17"
9.20370234231871e-11,0.897907645130776,0.533,0.225,2.31279836160127e-06,"36","Mlec"
9.84545177437992e-11,1.10430048902273,0.398,0.152,2.47406357638393e-06,"36","Derl2"
1.05616643660372e-10,0.766978247536382,0.54,0.265,2.6540406385415e-06,"36","Stat3"
1.09186243034588e-10,1.68096573367218,0.291,0.07,2.74374110121616e-06,"36","Gramd1a"
1.13867662583304e-10,1.81440627897446,0.27,0.066,2.86138049305585e-06,"36","Rhno1"
1.14967577449861e-10,0.946495229686816,0.744,0.375,2.88902025373757e-06,"36","Mapre1"
1.19717321262479e-10,1.0238134890754,0.349,0.148,3.00837656600483e-06,"36","Ciapin1"
1.31817492764307e-10,0.967130884794763,0.439,0.195,3.31244177567427e-06,"36","Ube2j2"
1.50567000100416e-10,1.18087332132811,0.401,0.15,3.78359814552334e-06,"36","Pigx"
1.52459806608031e-10,1.7662005550433,0.256,0.063,3.83116248025322e-06,"36","Gnpda1"
1.53485927096274e-10,0.896410415924325,0.727,0.381,3.85694786200227e-06,"36","Aurkaip1"
1.55342626149741e-10,1.00550585676721,0.287,0.088,3.90360485251683e-06,"36","Nckap1l"
1.63167702997964e-10,1.20929969039737,0.505,0.177,4.10024120863585e-06,"36","Nfkb1"
1.65636043968407e-10,1.22554685784319,0.422,0.165,4.16226814888211e-06,"36","Setx"
1.69859505900308e-10,1.00685989375705,0.308,0.108,4.26839952376885e-06,"36","Trim12c"
1.70351091321658e-10,1.30701700713688,0.436,0.164,4.28075257382196e-06,"36","Ddx27"
1.7188510682924e-10,0.802559227285653,0.619,0.329,4.31930084951197e-06,"36","Nsd3"
1.79433846565974e-10,0.534966473564312,0.308,0.09,4.50899313035637e-06,"36","Gpr65"
1.91483254365081e-10,2.2964744935804,0.263,0.05,4.81178269894013e-06,"36","Nup37"
2.06604592550721e-10,1.24571947422562,0.298,0.074,5.19176680620708e-06,"36","Prkcb"
2.11338593633407e-10,1.00861748109095,0.339,0.14,5.31072751941389e-06,"36","Prkag1"
2.12057306600679e-10,1.37226293724904,0.353,0.124,5.32878805756845e-06,"36","Cep295"
2.13187749183468e-10,1.00234363468412,0.599,0.269,5.35719494923137e-06,"36","0610010K14Rik"
2.16427923074698e-10,0.671429235479377,0.702,0.398,5.43861727894408e-06,"36","Ppp2ca"
2.18264606686358e-10,1.14638655383769,0.388,0.142,5.4847713014215e-06,"36","Dennd1b"
2.25603188648026e-10,0.957027708825101,0.567,0.278,5.66918252753625e-06,"36","Aebp2"
2.31045384617946e-10,1.34873010906568,0.36,0.122,5.80593947006436e-06,"36","Ak6"
2.50409066634768e-10,1.08382144271161,0.464,0.184,6.29252943546509e-06,"36","Zdhhc18"
2.57818076269513e-10,0.685141361813339,0.779,0.464,6.4787104385766e-06,"36","Eif3m"
2.66042403233827e-10,1.43842503015583,0.36,0.117,6.68537955086283e-06,"36","Cd2bp2"
2.99986781213572e-10,1.01536685373869,0.509,0.212,7.53836782511586e-06,"36","Gltp"
3.04425238855056e-10,1.52977195255388,0.304,0.091,7.64990182718871e-06,"36","Hscb"
3.11967392746591e-10,0.599411524965122,0.678,0.392,7.83942861232908e-06,"36","Sugt1"
3.25208347337038e-10,0.774312562309843,0.886,0.524,8.17216056023243e-06,"36","Sf3b6"
3.25225774795044e-10,1.8864224707984,0.349,0.091,8.17259849482465e-06,"36","Timm8a1"
3.34483737591803e-10,1.66863860300882,0.263,0.056,8.40524184194443e-06,"36","Desi1"
3.43402907698629e-10,1.63305224954925,0.315,0.073,8.62937166755884e-06,"36","Slc20a1"
3.47896673436699e-10,1.32355315109683,0.318,0.096,8.74229550679081e-06,"36","Rnaset2a"
3.71100887624071e-10,1.04306016022045,0.491,0.214,9.32539420510529e-06,"36","Aip"
3.84113339593986e-10,0.597186396346684,0.886,0.637,9.65238411065728e-06,"36","Edf1"
3.88954600358494e-10,1.1406025170879,0.502,0.208,9.77404015240859e-06,"36","Ciao2b"
3.97425014401183e-10,2.19908662967492,0.26,0.048,9.98689318688732e-06,"36","Frmd8"
4.08251282459219e-10,0.870251919881674,0.401,0.179,1.02589464769177e-05,"36","Mak16"
4.14868609959613e-10,1.00591974514905,0.419,0.175,1.04252332996751e-05,"36","Mrpl35"
4.1740287085207e-10,0.987960842033247,0.561,0.287,1.04889167416417e-05,"36","Taf15"
4.28520977730753e-10,2.15983228835214,0.273,0.056,1.07683036493961e-05,"36","Cdca4"
4.56422773980522e-10,1.61762364612719,0.284,0.087,1.14694478873565e-05,"36","Rdm1"
4.71991388180334e-10,0.985877371171084,0.561,0.24,1.18606715935836e-05,"36","Arl6ip4"
4.74179098111186e-10,0.749855016717644,0.464,0.242,1.1915646556436e-05,"36","Gabpb2"
5.025708296612e-10,0.598441393883377,0.723,0.399,1.26291023785563e-05,"36","Higd1a"
5.06253575585975e-10,0.697440486645962,0.647,0.347,1.27216461009e-05,"36","Pfdn6"
5.12449900159403e-10,1.0308852763523,0.315,0.123,1.28773535411056e-05,"36","Ubac2"
5.13365765511236e-10,1.32309377638744,0.457,0.179,1.29003683215319e-05,"36","Capg"
5.25415536157115e-10,0.604912752062974,0.685,0.383,1.32031670080921e-05,"36","Khdrbs1"
5.8423713262698e-10,0.792482713755992,0.554,0.274,1.46812949057834e-05,"36","Eif3d"
6.30216952645767e-10,0.817146057854951,0.405,0.189,1.58367218030355e-05,"36","Khsrp"
6.63101076601426e-10,1.38150549523114,0.394,0.131,1.66630669539172e-05,"36","Ppp6r1"
6.68911394559296e-10,1.04917649453894,0.54,0.229,1.68090744338805e-05,"36","Rpa3"
7.16301291857215e-10,0.528785564947134,0.616,0.345,1.79999351630799e-05,"36","Prr13"
7.45081004928452e-10,1.31011932132854,0.37,0.147,1.87231405728471e-05,"36","Dkc1"
7.66290448464935e-10,0.718809386401698,0.284,0.099,1.92561126794753e-05,"36","Il17ra"
7.9414052399371e-10,1.571700065938,0.322,0.094,1.99559572274379e-05,"36","Rbmx2"
8.05247842298994e-10,0.739767083994472,0.844,0.518,2.02350730291314e-05,"36","Psmb4"
8.50459611167035e-10,0.753918394857137,0.606,0.313,2.13711995690164e-05,"36","Dnajc19"
8.57167901947949e-10,1.46868739143027,0.284,0.077,2.153977220805e-05,"36","Hdac7"
8.87349218948488e-10,1.09627405942691,0.422,0.149,2.22981985229565e-05,"36","Arid5a"
9.33443738551632e-10,0.765564990202436,0.547,0.268,2.3456507706064e-05,"36","Sptssa"
9.39350241411851e-10,1.02556172145156,0.467,0.193,2.36049322164384e-05,"36","Mrpl4"
9.88462026006837e-10,1.15589013434648,0.349,0.135,2.48390622515258e-05,"36","Rbck1"
9.96450224366757e-10,1.4121713822868,0.318,0.105,2.50397976881122e-05,"36","Tmem192"
1.05559840544833e-09,1.89738007725976,0.291,0.072,2.65261323305112e-05,"36","Zfp593"
1.07138415946749e-09,1.36045593442168,0.415,0.155,2.69228125432585e-05,"36","Nup50"
1.12281487210481e-09,0.662935460189479,0.543,0.254,2.82152149211219e-05,"36","Tmod3"
1.16989689005437e-09,1.26685970056503,0.266,0.071,2.93983389501764e-05,"36","Tnfaip8l2"
1.2193057685384e-09,1.08805219443421,0.433,0.161,3.06399346576016e-05,"36","Bin1"
1.24243682576058e-09,1.23306673970021,0.266,0.093,3.12211949945377e-05,"36","Arrdc1"
1.25179435144771e-09,0.647006609173459,0.713,0.448,3.14563402575296e-05,"36","Cdc37"
1.25841175869261e-09,0.9203221846125,0.592,0.284,3.16226290841865e-05,"36","Fundc2"
1.26097550867595e-09,0.78821034356775,0.772,0.413,3.1687053557518e-05,"36","Lsm6"
1.28750713302775e-09,1.0015030622703,0.55,0.294,3.23537667458543e-05,"36","Peli1"
1.35989526967623e-09,1.16103860767544,0.301,0.118,3.41728082316939e-05,"36","Kars"
1.39625114422529e-09,1.40371646496177,0.277,0.092,3.50863950032374e-05,"36","Ppp3cc"
1.4072395493295e-09,1.37244666369467,0.346,0.122,3.53625226351011e-05,"36","Cdk2ap1"
1.41174764860037e-09,1.06414602267873,0.266,0.083,3.54758066616786e-05,"36","Myo1f"
1.46176916967332e-09,0.910524968726826,0.502,0.234,3.67327974647208e-05,"36","Plekhj1"
1.5178677280046e-09,1.41393029851386,0.325,0.096,3.81424981370276e-05,"36","Wrn"
1.52721282882613e-09,0.865998330494687,0.678,0.34,3.83773311755717e-05,"36","Sec11a"
1.57608170007725e-09,1.18444585129393,0.308,0.112,3.96053570412413e-05,"36","Yaf2"
1.58876605676444e-09,1.09955006761769,0.516,0.211,3.99241022404337e-05,"36","Pbdc1"
1.66791741608794e-09,0.997094490137407,0.644,0.307,4.19130967488737e-05,"36","Bola2"
1.70027319375095e-09,1.01260619286725,0.651,0.306,4.27261650857677e-05,"36","Mrps18c"
1.71943226624741e-09,0.93426947386465,0.588,0.303,4.32076134185313e-05,"36","Tomm5"
1.7561646528085e-09,0.738762703718897,0.464,0.181,4.41306615604248e-05,"36","Add3"
1.83113578856622e-09,1.05443052026204,0.315,0.122,4.60146112308806e-05,"36","Dtx3l"
1.84583363520837e-09,1.11675813027969,0.263,0.072,4.6383953419151e-05,"36","Ripor2"
1.90254752690205e-09,0.512764221996715,0.543,0.233,4.78091168035216e-05,"36","Clec2d"
1.94926444588339e-09,0.844833027387135,0.512,0.251,4.89830662606036e-05,"36","Cnih4"
2.05977058492579e-09,1.09787757319702,0.311,0.131,5.17599750286001e-05,"36","Cdkn2aipnl"
2.06082208217706e-09,1.19873200004685,0.45,0.172,5.17863981030274e-05,"36","Sart1"
2.0612874462606e-09,1.47436742443398,0.263,0.071,5.17980922370826e-05,"36","Dgat1"
2.10500225795849e-09,0.743140635861652,0.547,0.298,5.28966017402389e-05,"36","Mrps12"
2.24090214769333e-09,0.853557714564866,0.353,0.144,5.63116300693858e-05,"36","Ifi35"
2.25854863550855e-09,1.76798565299357,0.308,0.083,5.67550686616944e-05,"36","Agfg2"
2.2888451961349e-09,1.09330934142836,0.301,0.108,5.7516390933674e-05,"36","Rap2c"
2.37390524382711e-09,0.853801528253625,0.484,0.272,5.96538648721313e-05,"36","Mrpl12"
2.41124634847958e-09,1.06010048131199,0.412,0.166,6.05922094909433e-05,"36","Mdp1"
2.41757181199032e-09,0.826090172926679,0.602,0.318,6.07511620635047e-05,"36","Frg1"
2.43462577582908e-09,1.15078142817674,0.336,0.13,6.1179711120809e-05,"36","Pank2"
2.45224245857774e-09,1.17167780910176,0.426,0.174,6.16224007416001e-05,"36","Hcfc1"
2.49569303674467e-09,1.47213739678606,0.353,0.1,6.27142703203568e-05,"36","Lrrc8c"
2.50375766697907e-09,0.90952079946059,0.491,0.229,6.29169264135172e-05,"36","Plgrkt"
2.81379754095272e-09,0.980667991625755,0.478,0.213,7.07079184066008e-05,"36","Actl6a"
3.19085167021068e-09,0.760247780228602,0.543,0.284,8.01829116207242e-05,"36","Nop56"
3.24271091751895e-09,0.877458712004137,0.498,0.244,8.14860826463337e-05,"36","Xpo1"
3.35870239223603e-09,1.06430460389854,0.308,0.122,8.44008324144992e-05,"36","Dcp2"
3.64833478561383e-09,1.00721041085409,0.349,0.161,9.167900482769e-05,"36","Ncbp1"
3.81094017858145e-09,0.74655517012125,0.388,0.138,9.57651157475732e-05,"36","Lgals9"
3.81844393890387e-09,0.739028107864719,0.443,0.219,9.59536777407153e-05,"36","Idh3a"
4.11765939764567e-09,1.07911188525198,0.471,0.2,0.000103472663003438,"36","Mrpl40"
4.15542496905518e-09,1.03277634975768,0.363,0.159,0.000104421674047388,"36","Pcbd2"
4.21590346567522e-09,1.23713282032099,0.401,0.145,0.000105941438188953,"36","Pole3"
4.22655293478018e-09,1.05639653763946,0.339,0.139,0.000106209048698091,"36","Ing2"
4.23228172202197e-09,1.0287363489767,0.36,0.142,0.00010635300739269,"36","Snx4"
4.41570426005935e-09,0.52016824722637,0.612,0.318,0.000110962232351031,"36","Actn4"
4.64623353968305e-09,0.553945073787555,0.647,0.36,0.000116755202618695,"36","Dhx9"
4.65065460718253e-09,0.763271094811171,0.491,0.235,0.00011686629962389,"36","Snrpb2"
4.94946025305171e-09,1.75943710719932,0.36,0.094,0.000124374986698936,"36","Nudt5"
5.07899337124803e-09,0.939732027119753,0.363,0.146,0.000127630024426092,"36","Wdr89"
5.1112574104547e-09,0.718806726000832,0.543,0.277,0.000128440787467316,"36","Vmp1"
5.33132236582709e-09,0.632804308286235,0.747,0.43,0.000133970799730869,"36","Tomm22"
5.54379375044957e-09,0.744626311320955,0.592,0.296,0.000139309993155047,"36","Ssr2"
5.9389813277574e-09,1.1638528310601,0.377,0.177,0.000149240661785216,"36","Cyp51"
6.01328285009057e-09,0.576554824624528,0.394,0.196,0.000151107784739926,"36","Dnm2"
6.40342989765028e-09,1.011633295011,0.54,0.252,0.000160911789898054,"36","Ebp"
6.95042829106767e-09,1.21978810530584,0.298,0.096,0.000174657312526239,"36","Carhsp1"
7.15674822330343e-09,1.39336341778504,0.256,0.076,0.000179841926103392,"36","Ppil3"
7.21442319633385e-09,1.15870859969006,0.26,0.09,0.000181291240500673,"36","Gfer"
7.55795474173219e-09,0.979261576964203,0.426,0.204,0.000189923844704988,"36","Dap"
7.84406317170039e-09,1.13921049550346,0.412,0.16,0.000197113463441659,"36","Sirt7"
8.64978071986282e-09,0.704993903859023,0.689,0.362,0.000217360339709433,"36","Ccdc12"
8.75696014824151e-09,0.935676205747631,0.398,0.174,0.000220053651565161,"36","Cyb5b"
8.79601367565335e-09,0.990545092407296,0.349,0.14,0.000221035027655493,"36","Map7d1"
8.89756319860362e-09,1.47556272676942,0.28,0.089,0.00022358686561771,"36","G2e3"
8.90266473910275e-09,1.18509526129104,0.329,0.126,0.000223715062228913,"36","Mis12"
8.91690894680748e-09,0.825061005766933,0.484,0.23,0.000224073004924325,"36","Znrd1"
9.0082905629926e-09,0.885401327259349,0.419,0.198,0.000226369333557441,"36","Zc3h18"
9.5874492333945e-09,0.85785866074644,0.329,0.148,0.00024092301178597,"36","Esyt2"
1.02805346889727e-08,0.682326948641261,0.671,0.383,0.000258339556199195,"36","Bax"
1.10896314805277e-08,1.23114754405214,0.301,0.091,0.00027867134947418,"36","Slc1a5"
1.11768610894491e-08,1.17258232639694,0.339,0.136,0.000280863342316765,"36","Ehmt2"
1.14545938453061e-08,1.01035033821412,0.381,0.154,0.000287842488738696,"36","Sh3gl1"
1.23613821938994e-08,0.862916803088328,0.401,0.198,0.000310629173150497,"36","Usp14"
1.25505050851303e-08,0.593511720627398,0.512,0.266,0.00031538164228424,"36","Eif3l"
1.28606596904272e-08,1.58019923110146,0.301,0.07,0.000323175517360744,"36","Tmem173"
1.39677353542827e-08,0.696507652421996,0.419,0.194,0.000350995221717771,"36","Akt1"
1.41141849262379e-08,1.2038580977447,0.318,0.108,0.000354675353011433,"36","Smco4"
1.41260822475859e-08,1.23445749929802,0.253,0.089,0.000354974320799586,"36","Zc3h4"
1.52218564216901e-08,0.856410252632034,0.488,0.231,0.000382510030020651,"36","Bcl7c"
1.53573111018888e-08,1.34780742698035,0.311,0.097,0.000385913870679363,"36","Mri1"
1.68364789411511e-08,0.903608959029268,0.301,0.134,0.000423083879312185,"36","Hmgxb4"
1.73858793168296e-08,0.967444250692996,0.471,0.219,0.000436889761352612,"36","Lrp10"
1.79134957710743e-08,0.924889158772628,0.491,0.231,0.000450148235231326,"36","Ciao2a"
1.80608471320972e-08,1.40805446551599,0.377,0.127,0.00045385102758247,"36","Dcps"
1.93659765384291e-08,1.31128464124933,0.294,0.109,0.000486647624434186,"36","Kdm2b"
1.93929067636468e-08,0.867000294022303,0.415,0.202,0.00048732435406368,"36","Flii"
1.94874062470086e-08,1.20305948986448,0.349,0.115,0.000489699031581078,"36","Dtnbp1"
1.97617936064638e-08,0.752977925818232,0.54,0.271,0.000496594111536828,"36","Brd4"
1.98760228829292e-08,1.01554089842801,0.467,0.191,0.000499464579025128,"36","Rbbp8"
2.04636666997216e-08,1.52403921619858,0.301,0.075,0.000514231480497304,"36","H2-M3"
2.11212571640264e-08,0.957296854799966,0.502,0.238,0.000530756071274818,"36","Gtf2f1"
2.13696444432102e-08,0.517442798404399,0.37,0.138,0.000536997795213428,"36","9930111J21Rik2"
2.17962153185736e-08,0.783219084588236,0.356,0.141,0.000547717094740436,"36","Irf8"
2.25015693518298e-08,0.987572043134427,0.339,0.144,0.000565441936242132,"36","Timm50"
2.29177951765683e-08,0.926895100216543,0.529,0.258,0.000575901274991985,"36","Med10"
2.34088960955431e-08,0.995533057634831,0.277,0.092,0.000588242149984904,"36","Arhgap18"
2.36732498523736e-08,0.531996074978175,0.907,0.681,0.000594885095540295,"36","Eif4a1"
2.44229301279771e-08,0.686781958799301,0.429,0.222,0.000613723811185936,"36","Tsix"
2.49143472692584e-08,0.854250846984948,0.46,0.217,0.000626072632529195,"36","Gars"
2.60010885843763e-08,0.773548467320956,0.488,0.246,0.000653381355036792,"36","Gadd45gip1"
2.60398180088987e-08,1.22134803942532,0.315,0.11,0.000654354586745616,"36","Rab35"
2.7621395493953e-08,1.80783872943692,0.263,0.066,0.000694098047367546,"36","Dcaf15"
2.83928726952941e-08,1.88043850324893,0.266,0.054,0.000713484497960044,"36","Dgka"
2.8744596461123e-08,0.946648552090704,0.311,0.131,0.000722322964471559,"36","Dhps"
3.04114714513749e-08,0.698463379406227,0.685,0.377,0.000764209866101601,"36","Ddx46"
3.09309504492367e-08,0.537253950966832,0.311,0.114,0.000777263853838869,"36","Inpp5d"
3.25976300471071e-08,1.07148196264999,0.37,0.153,0.000819145845453754,"36","Tfam"
3.28485687745012e-08,0.542030030858937,0.547,0.31,0.000825451684734441,"36","Cab39"
3.31239135033744e-08,0.84030598130136,0.391,0.181,0.000832370822426295,"36","Nfatc3"
3.58051602453013e-08,1.51348638029682,0.343,0.109,0.000899747871804177,"36","Noc2l"
3.60906900701842e-08,0.633611705223421,0.682,0.358,0.000906922950773659,"36","Tsc22d4"
3.61574390571521e-08,0.916218248843444,0.367,0.166,0.000908600286067176,"36","Mns1"
3.83187016329512e-08,0.86332742167206,0.287,0.122,0.000962910653334432,"36","Ccm2"
3.88890460266016e-08,1.0424120916208,0.381,0.154,0.000977242837602473,"36","Kpna3"
3.92710090307063e-08,0.690633422319253,0.46,0.218,0.000986841185932618,"36","Eml4"
3.96618353385837e-08,0.788650212969624,0.536,0.262,0.000996662260223269,"36","Atp11b"
4.01678784408686e-08,0.609432880109678,0.516,0.275,0.00100937861734059,"36","Dock8"
4.04371245177808e-08,0.839973946069525,0.419,0.198,0.00101614450200731,"36","Lsm1"
4.16754932703428e-08,1.11567378289738,0.308,0.132,0.00104726347039044,"36","Arl5a"
4.36021571378198e-08,1.40586179566857,0.287,0.093,0.00109567860671627,"36","Dck"
4.59790009630375e-08,0.677068156930358,0.377,0.136,0.00115540631520017,"36","Fabp5"
4.69795633165409e-08,0.960666277891012,0.512,0.23,0.00118054944658136,"36","Madd"
4.74455345790993e-08,0.883767860262496,0.325,0.104,0.00119225883843819,"36","Rgcc"
4.8085245480613e-08,1.30448042000236,0.266,0.087,0.00120833413368233,"36","Fam207a"
4.84932902332189e-08,0.56030272298238,0.841,0.552,0.00121858789027056,"36","Psmb6"
4.9171463761028e-08,0.596887665353846,0.803,0.48,0.00123562971285087,"36","Psmc3"
4.96597546163704e-08,1.27351929149971,0.253,0.082,0.00124789997375477,"36","Npepl1"
4.97086016047625e-08,0.631901569259272,0.336,0.174,0.00124912744972608,"36","Txlna"
4.97499511720555e-08,1.91319997220346,0.388,0.231,0.00125016652300258,"36","Ikzf2"
5.00196618915197e-08,0.802335410580695,0.356,0.171,0.001256944083672,"36","AI413582"
5.15263762459477e-08,0.968536802589315,0.363,0.155,0.00129480630868442,"36","Zwint"
5.42920741308965e-08,0.538345054998069,0.522,0.304,0.0013643055308353,"36","Uba1"
5.64016091449566e-08,1.13713124093618,0.391,0.158,0.00141731603620362,"36","Nelfe"
6.03959215744301e-08,0.599573151913193,0.612,0.339,0.00151768911324385,"36","Phf20l1"
6.09000263740839e-08,0.686187487855497,0.516,0.284,0.00153035676275435,"36","Arl6ip5"
6.23171238785295e-08,0.961213522218405,0.291,0.132,0.00156596700594357,"36","Osbpl3"
7.1503735989383e-08,0.785432066061321,0.408,0.182,0.0017968173816772,"36","Ifnar1"
7.33669753169705e-08,1.29822967953535,0.291,0.108,0.00184363872274015,"36","Cdk6"
7.71329250259214e-08,1.45459489006393,0.26,0.081,0.00193827327297638,"36","Ftsj3"
7.78957265134219e-08,0.665509492533222,0.651,0.353,0.00195744171155578,"36","Srsf10"
7.7907099351288e-08,0.912038237508611,0.253,0.108,0.00195772749959852,"36","CAAA01118383.1"
7.84253487137969e-08,1.00485550828197,0.363,0.164,0.001970750587829,"36","Babam1"
7.940198369646e-08,1.53043193223043,0.273,0.078,0.00199529244830834,"36","Nubp2"
