"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Stk40",27.2687881147351,1.11507458664959,0.443753416688209,2.5128247912355,0.0119768801093093,0.0574828269153137
"Luc7l2",128.756944352671,-0.531279757142502,0.211421861194516,-2.51288941522327,0.0119746864547374,0.0574828269153137
"Plekho2",68.8444240739228,0.707362761963048,0.28169761030336,2.51107121995565,0.0120365410564782,0.0576945314205867
"Vamp5",17.090204050009,1.48095288255905,0.59008488338106,2.50972855646379,0.01208239979853,0.0578396171000597
"Cyb5r1",18.8815743229089,-1.27601855655914,0.508702556885451,-2.50837849994623,0.0121286671231974,0.0579862822513691
"Gapdh",417.975868562863,-0.35628071068428,0.142223544125061,-2.50507546325095,0.0122425269957412,0.0584553090787642
"2300009A05Rik",16.5729150327487,-1.36499010809677,0.545415955207856,-2.50265892492377,0.0123264270129388,0.0587802624910064
"Wdr45b",22.9813383496157,1.17480858442169,0.470848757923549,2.49508693535183,0.0125926273974794,0.0599725900444782
"Chmp3",53.9679090543748,0.77699142475081,0.311686179202695,2.49286454323507,0.0126717178093632,0.0602718885547918
"Pacs1",12.247514285044,1.74792259628955,0.702027255395872,2.48982156013858,0.0127807244878264,0.0607125324581768
"Ifit3",29.421860264165,1.18698359304827,0.477097379444988,2.48792729574222,0.0128489997376049,0.0609588094968213
"Ppdpf",11.8561306768878,-1.60635473956377,0.645970749640706,-2.48672984102955,0.0128923260775997,0.0610862448887546
"Capza1",63.4595910001259,0.723111847780496,0.290844122862446,2.48625222563802,0.0129096431984311,0.0610902758497187
"Purb",130.169016947974,-0.481441505552459,0.193740713999024,-2.48497848291653,0.0129559265362956,0.061153291920683
"Atp6ap2",71.8073259411056,-0.647734080390725,0.260651738878767,-2.48505566537577,0.0129531178245114,0.061153291920683
"Herpud1",12.1116739399766,-1.60404685363769,0.646090386257286,-2.48269729399583,0.0130391838920732,0.0614680714607263
"Rab28",13.74570204173,-1.4688800786816,0.592399265566244,-2.47954405763412,0.0131550477079344,0.0619355672543611
"Ndufb9",203.752161212496,-0.399904442128805,0.161391912663812,-2.47784684826077,0.0132177867746139,0.062152077229173
"Rock1",160.648937709441,-0.464548761910277,0.188021771629116,-2.47071792742506,0.0134842131585958,0.0633245959726459
"Spty2d1",45.2280765646829,0.855693766160658,0.347136949871745,2.46500341285134,0.0137011946514564,0.0642622404006364
"1810013L24Rik",15.9549507276997,1.69028006679641,0.686115376581207,2.46355077365965,0.0137568409526713,0.0644417675939529
"Eif3j1",39.0592465573456,0.934672286334148,0.379793407057831,2.46100187355761,0.0138549642558536,0.0647220183305063
"Pmepa1",14.0740252808225,-1.41911716560482,0.576756043096075,-2.46051546852787,0.0138737591219014,0.0647220183305063
"Magoh",38.6487544459478,-0.931410130920682,0.378593166423636,-2.46018738193087,0.0138864492159253,0.0647220183305063
"Mirt1",48.5397974347071,0.927711999057184,0.377015599667656,2.46067271453747,0.013867680618406,0.0647220183305063
"Gdi2",84.9947881398083,-0.608294773889802,0.247507849790851,-2.45767871364008,0.0139838214826074,0.065094074906491
"Ralgapa1",20.4570556286383,1.2167813908052,0.495276614172718,2.45677133946177,0.01401918873487,0.0651343236679873
"Map3k8",44.4435318071935,0.886650464647222,0.360932274584376,2.45655633225991,0.014027580757607,0.0651343236679873
"Syne1",25.4687302822208,1.15387098094432,0.469894751809474,2.45559452728719,0.0140651756154671,0.0652272519167286
"Rad50",16.217635404142,-1.30431057633986,0.531369293488166,-2.45462165827787,0.014103293379443,0.0653223700845612
"Pde4b",105.590462130858,0.546897261274254,0.222866798347911,2.45391985404891,0.0141308471879858,0.0653683828770917
"Tuba1a",85.5302399139257,-0.569941472799657,0.232374225983489,-2.4526879880394,0.0141793268456252,0.0655109621385674
"Cxcl14",13.2867279202792,-1.66309759966284,0.678990853024735,-2.44936672159006,0.014310766106667,0.0660359978305155
"Sgpl1",33.5596994120274,1.01869169803576,0.417085823016884,2.44240307826173,0.0145898466219576,0.0672401626925004
"Cox7c",235.615690189819,-0.394604498015465,0.161674603860368,-2.44073273472357,0.0146574979441365,0.0674681356981966
"Sfpq",118.761519630306,-0.498366858901622,0.204390754641132,-2.43830431457945,0.0147563456880826,0.067838962209153
"Arpc2",513.68540975987,-0.284353570496216,0.116696525351017,-2.43669269192801,0.0148222699485181,0.0680576998873788
"Snrnp27",47.1420556877263,0.856459466250951,0.352072710164575,2.432620994256,0.0149899823118964,0.0686174716213228
"Ckap4",34.046751192347,1.10066063810131,0.452356275901988,2.43317202995939,0.0149671878958713,0.0686174716213228
"Neat1",508.974285482246,0.313177366429322,0.128753096387023,2.43238706654428,0.014999668324769,0.0686174716213228
"Smim11",23.6491765816719,-1.09712585350126,0.451286094896566,-2.43110936921892,0.0150526700283595,0.0687751303019872
"Dclre1c",15.9668474454478,1.37683383510021,0.566574384022382,2.43010251421076,0.0150945527399723,0.0688185376411291
"Rtcb",12.9586987080748,-1.57098231297442,0.646497631189945,-2.42998927943923,0.0150992694447114,0.0688185376411291
"Notch1",30.1592730621922,1.15705375952456,0.476400952227282,2.42873939297365,0.0151514187795214,0.0689714891681282
"Aamp",30.6522124640576,1.0966372924418,0.451632358622174,2.42816368558574,0.0151754924757149,0.0689964179962036
"Tulp4",15.0811599697305,1.55248160015188,0.639642826287909,2.42710702965516,0.0152197651023891,0.0691130092164794
"Nrbp1",24.7749720385627,1.09412727653461,0.451497789721934,2.42332809028467,0.0153790302016621,0.0696656923665036
"Rexo2",17.1321373768002,-1.27548222213183,0.526321612074926,-2.4233894122331,0.0153764340955906,0.0696656923665036
"Nme1",39.7281321339296,-0.945833662332384,0.390455117869128,-2.42238766774062,0.0154188919814632,0.0697610844527175
"Arhgap30",54.1611316812041,0.796632367152698,0.329544936750029,2.41737098135715,0.0156330749576005,0.0706439806244798
"Ndufb2",21.228329428713,-1.20191599784318,0.49799274823618,-2.4135210845945,0.0157992137397041,0.0711348094348326
"Csnk1a1",144.820417720677,-0.453934818709452,0.18807812887398,-2.41354388959073,0.0157982250564236,0.0711348094348326
"F630028O10Rik",43.4078637745035,1.96963277418244,0.815784038552061,2.414404647679,0.0157609476875276,0.0711348094348326
"Arhgap45",46.199729081561,0.903142013122656,0.37429687016431,2.41290292576102,0.0158260340130516,0.0711691953799048
"Nucb2",21.8230131479833,1.15718322055214,0.479886913839284,2.41136648485416,0.0158928696298647,0.0713832279985449
"Ccpg1",125.226249630641,0.526290368544569,0.2183752940557,2.41002706290727,0.0159513372416471,0.0715592033452369
"Rnf7",26.1200931881673,-1.07010360488317,0.445634441217856,-2.40130363792961,0.0163367743935866,0.0731175872627252
"Map1b",89.6043000611872,-0.546514306497569,0.227593558663428,-2.40127317182017,0.0163381347279782,0.0731175872627252
"Pkig",18.4470710349357,-1.4119266445322,0.588168104668052,-2.40054949142313,0.0163704768670291,0.0731740592490097
"Ndufb6",42.6886075078914,-0.84648087146272,0.353129615664881,-2.3970826402338,0.0165261959746692,0.0737812118724702
"Kmt2c",46.6263817651909,0.7880542548685,0.329142300580607,2.394266107633,0.016653661277651,0.074260917476064
"Cd47",222.528228955034,-0.417644795580848,0.174522737223476,-2.39306810233016,0.0167081394999262,0.0744144028147972
"Hcls1",90.1131976429092,0.6202727537089,0.259354284822428,2.39160403358511,0.0167749291272297,0.0746222866451104
"Sf3b5",70.1215076790769,-0.646768007427758,0.270519888721147,-2.39083348172765,0.0168101751307221,0.0746895206406935
"Siglecf",77.9527333045907,-0.669845762162812,0.280513124133347,-2.38793020552004,0.0169435591871098,0.0751921107466237
"Atp1b1",89.8271315481639,-0.542377724894966,0.227412658407321,-2.38499355617886,0.0170794205140436,0.0757044804146976
"Hmgb2",362.330548741327,0.333426701952143,0.139897749187902,2.3833600174961,0.0171554076152109,0.0759505516138813
"Tmem160",31.4782432775551,-0.922843703660771,0.388043177891765,-2.37819850016323,0.0173974577229654,0.0769303553661521
"Nsun6",12.217194802588,1.56948374111548,0.660329767075621,2.3768180981242,0.0174626972957166,0.0770352044793205
"Rab6a",48.257694797138,0.809035907235105,0.340323853565268,2.37725301579528,0.0174421194218219,0.0770352044793205
"Fis1",115.161278882401,-0.539174164394804,0.22690791231439,-2.37618053462921,0.0174929017104756,0.0770767996981765
"Lamtor1",49.4979279092152,-0.800914868461996,0.337318138493875,-2.37436051330675,0.0175793769178281,0.0773420820583951
"Pnp",43.5126360375839,-0.824056481720086,0.347111941673622,-2.37403668034827,0.0175948024952252,0.0773420820583951
"Trim12a",47.9709897548544,0.860296082466906,0.362754639515023,2.37156465763487,0.017712947216647,0.0777692712115508
"Serinc3",63.8259070868145,0.749667180178354,0.316169567252945,2.37109215378278,0.0177356084432748,0.0777767226058505
"Gpr84",26.5258068085646,-1.04427132738021,0.442043467144496,-2.36237249274597,0.0181583867414583,0.0795230818598842
"Cox17",214.302134686815,0.396963958230737,0.168062731375908,2.36199873095506,0.0181767044251164,0.0795230818598842
"Ap1s2",45.2631793648824,0.775075828258937,0.328389480096218,2.36023342779385,0.0182634389823676,0.0798084318310765
"Gng13",85.9755147224738,-0.548591547291411,0.232962580240914,-2.35484834828021,0.018530266377883,0.0807841225169751
"Phax",12.8553306506002,-1.47467437940275,0.626203358767047,-2.35494485738034,0.0185254545503815,0.0807841225169751
"Cyth4",73.6572083086069,0.730145667173337,0.310841037000812,2.34893588767505,0.0188271482581143,0.0819820657718359
"Tuba1b",27.6621326199026,-1.13519927689173,0.484193841300091,-2.34451407693178,0.0190518913215809,0.0828634429109792
"Pirb",91.3552777367183,0.540045855735003,0.230449174216229,2.34344886490365,0.0191063811166451,0.0830031310805076
"Asap1",36.2342017674542,0.85973772265898,0.36702671538081,2.34243908312493,0.0191581611765491,0.083130734461985
"Mrpl20",45.0410500700165,-0.740720283678688,0.316906266421745,-2.3373481756682,0.0194210874746197,0.0841534618947117
"Ap2a2",16.4925978372375,1.40648242433007,0.601832637258231,2.3369992540411,0.0194392228689401,0.0841534618947117
"Ip6k1",19.6066047238,1.22147182101303,0.523654366084014,2.33259168666429,0.0196695856804049,0.0850514718814709
"Atg7",12.732145888149,1.52595515902195,0.654598826067746,2.33113030188054,0.0197464899149902,0.0852846071997833
"Ankrd33b",14.250557563889,1.436124548559,0.616300136281574,2.33023564983095,0.0197936997433779,0.0853891000557349
"Clip1",34.0300972904933,0.906031216299487,0.388993300649516,2.32916920365121,0.0198501036955966,0.0855329671436276
"Gpr171",25.4969675454077,-1.05497102562674,0.453391171493809,-2.32684509967603,0.0199735110675092,0.0859648794204863
"Selenok",171.130625044499,-0.399556709371291,0.171874561424554,-2.32469951375952,0.020088033306413,0.0862576430171207
"Ostf1",264.079328325615,-0.364645608129918,0.156837003248258,-2.32499729386387,0.0200721049025414,0.0862576430171207
"Rhoa",263.610153544366,-0.330171033837441,0.142178221736464,-2.32223353059959,0.0202203644277833,0.0867254936729201
"Ubl5",257.691288950909,-0.341472620965603,0.147179887357344,-2.32010383413684,0.0203352609818137,0.0871175730283242
"Chmp1b",11.7573063025967,1.57650940848012,0.680570871262169,2.31645148955078,0.0205336301960692,0.0878659377478854
"Eif3g",23.4573207045858,-1.20358962905437,0.519818334495722,-2.31540434259976,0.0205908140935326,0.088009124754615
"Eif5",150.563332537901,-0.416530215413611,0.18008076296541,-2.3130189396944,0.0207215978495872,0.0884662002554296
"Diaph1",90.7140922157179,0.584020240193281,0.252809747779471,2.31011756992348,0.0208816459682578,0.0890470190140648
"Cyth1",14.2663589147508,1.41282668785544,0.612448305830963,2.3068505119604,0.0210631551866498,0.089717917040724
"R3hdm4",53.8519567978349,0.694207586101896,0.301031467658175,2.30609640746986,0.0211052460114857,0.089794108603913
"Il1r2",260.2701872796,0.414587321068313,0.179822335165422,2.30553852327035,0.0211364318165259,0.089823782404709
"Rps27",780.351204705435,0.225999682647642,0.0980672096198196,2.30453872934473,0.0211924208855663,0.0899586744684795
"Cnot3",26.6045231454201,1.15049782236362,0.499642490074883,2.30264207952208,0.0212989895245137,0.0903077155839383
"Psmb8",97.8330040159871,-0.518729042403362,0.225441827906226,-2.30094409374258,0.0213947913221102,0.0906103605080238
"Ms4a6d",20.3554357893773,-1.16400815150306,0.50599208841815,-2.30044733533686,0.021422889707318,0.0906259074277648
"Marcks",232.876712954672,0.450915482176396,0.196424804134293,2.29561375491108,0.0216979755990866,0.0916850677364595
"Ltb",66.5604838672363,0.641494092376882,0.280131360523046,2.28997599975639,0.0220227079648873,0.0929513612624935
"Cxcl2",1802.661297697,-0.898300307164365,0.392575830084316,-2.28822112398369,0.0221246471516266,0.0932755010596984
"Polr2j",33.587735228796,-0.927563787139129,0.40578114593356,-2.28587206782397,0.0222617439791504,0.0937469581868875
"Zfp36",779.130884852469,-0.274008135374783,0.120089025923798,-2.28170836816224,0.0225065637014753,0.0945779561828335
"Ranbp1",26.158504759472,-0.962777161520654,0.421965475464703,-2.28164913364148,0.0225100634257256,0.0945779561828335
"Srsf2",38.4141187738903,-0.837908712090222,0.367652673136428,-2.27907689325923,0.0226624948184269,0.0950032268659478
"Fkbp3",30.9594236437054,-0.93631564144619,0.41082884362991,-2.27908934819011,0.0226617545812902,0.0950032268659478
"Rer1",61.0547580410047,-0.639247723616776,0.280572034252984,-2.27837291524352,0.0227043686994223,0.0950713407165424
"Mrps18c",41.9970745523021,-0.807763052780457,0.355118204482405,-2.27463149617406,0.0229280450602336,0.0958997149644494
"Ndufs8",35.2817602574497,-0.99262302609526,0.436558524357582,-2.27374560502731,0.0229812864494039,0.0960141584766762
"Dusp5",67.0068071328495,0.653000862214454,0.287378113281219,2.27227068463439,0.0230701662861202,0.0962770719027063
"Svil",51.0840358210294,0.723588795699115,0.318559894093678,2.27143720573416,0.0231205242602639,0.0963788146130101
"Atrx",146.539497466579,-0.447794639371028,0.19745676792384,-2.26781104582723,0.023340725879109,0.0971875342441014
"Uqcrq",202.653990549642,-0.382527146333768,0.168722734203962,-2.26719385587568,0.0233783860051654,0.097197072873415
"Myl12b",271.102715608694,-0.325739860366647,0.143693014230604,-2.26691507663613,0.0233954140366468,0.097197072873415
"Cd53",133.928731097099,0.436875502496204,0.193026926629461,2.26328787451939,0.0236179492670034,0.0979839079654417
"Ube2e1",37.8383100140288,-0.909042198194087,0.401703414661194,-2.26296856092397,0.0236376273932804,0.0979839079654417
"Fam111a",54.7402746948459,0.742281638805682,0.328077946939253,2.26251610548857,0.0236655349226489,0.0979901055390931
"Snapc1",19.2588218768933,1.16778643386785,0.516502262130025,2.26095124743882,0.0237622761690614,0.0982809861618926
"Xpo6",15.4817264223089,1.47005670875091,0.650744643911627,2.25903773854272,0.0238810374782708,0.0986621926997604
"Tax1bp3",13.9462716442668,-1.42309906003216,0.630429378916357,-2.25734889208102,0.0239862825469119,0.0989867722458768
"Carhsp1",26.753820359541,1.07081678116554,0.47484412782615,2.25509113078383,0.0241276092383652,0.0994593669714832
"Zdhhc18",18.7039633543087,1.23202582856381,0.546879416362973,2.25282903634847,0.0242699306401153,0.0998668022102525
"Hexa",28.91128088885,-0.97481694000736,0.432739433288926,-2.25266491800507,0.0242802845265897,0.0998668022102525
"Dlst",11.7000799805317,1.48991522651615,0.661944097121299,2.25081730163556,0.024397111251324,0.100236193513192
"Tle4",24.1486335652571,1.14293499214452,0.508486987631063,2.24771728666886,0.0245942229981916,0.100934255888596
"Dennd4a",238.624403887144,0.350514068175708,0.15622520786127,2.24364603494059,0.0248551848304003,0.101892525658326
"Rrbp1",153.636740022735,-0.421278900351726,0.18786460919571,-2.24246015338021,0.0249316478333105,0.102045729239208
"Jtb",18.9366045288099,-1.09470645401106,0.488225757181065,-2.24221364381043,0.0249475677681836,0.102045729239208
"Il18rap",30.0987556271404,1.07890750771176,0.481550176873451,2.24048823887212,0.0250592434725042,0.102296967117204
"Emilin2",60.0735547567866,0.659311041993281,0.294281053888902,2.24041280701063,0.02506413560904,0.102296967117204
"Mfsd10",30.4183636548349,-1.0196276007171,0.455922268609023,-2.23640666604833,0.0253251448880159,0.103248667620373
"Ddost",20.1911967000911,-1.1943697581435,0.53485188534612,-2.23308506685095,0.0255433351779314,0.104023900669732
